Style_id,Yarn_ID,BOM_Percent,unit
19001/01B,14734,0.05,lbs
19001/01D,,0,lbs
19001/01D,14716,0.44,lbs
19001/01D,14734,0.05,lbs
19001/01D,14766,0.49,lbs
19001/01D1,,0,lbs
19001/01D1,14716,0.44,lbs
19001/01D1,14734,0.05,lbs
19001/01D1,14766,0.49,lbs
19001/01D2,,0,lbs
19001/01D2,14716,0.44,lbs
19001/01D2,14734,0.05,lbs
19001/01D2,14766,0.49,lbs
19001/01D3,,0,lbs
19001/01D3,14716,0.44,lbs
19001/01D3,14734,0.05,lbs
19001/01D3,14766,0.49,lbs
19001/01E,,0,lbs
19001/01E,14674,0.44,lbs
19001/01E,14734,0.05,lbs
19001/01E,14765,0.49,lbs
19001/01E1,,0,lbs
19001/01E1,14674,0.42,lbs
19001/01E1,14734,0.07,lbs
19001/01E1,14765,0.5,lbs
19001/01E2,,0,lbs
19001/01E2,14674,0.42,lbs
19001/01E2,14734,0.08,lbs
19001/01E2,14765,0.49,lbs
19001/01E3,,0,lbs
19001/01E3,14674,0.42,lbs
19001/01E3,14734,0.09,lbs
19001/01E3,14765,0.48,lbs
191230/0,,0,lbs
191230/0,13857,0.07,lbs
191230/0,13858,0.39,lbs
191230/0,13858,0.52,lbs
191381/01,,0,lbs
191381/01,14251,0.18,lbs
191381/01,14251,0.31,lbs
191447/1,,0,lbs
191447/1,14298,0.48,lbs
191447/1,14298,0.51,lbs
191456/0,,0,lbs
191456/0,14330,0.38,lbs
191456/0,14331,0.25,lbs
191456/0,14331,0.36,lbs
191481-24/0,,0,lbs
191481-24/0,14395,0.36,lbs
191481-24/0,14395,0.63,lbs
191481/0,,0,lbs
191481/0,14395,0.36,lbs
191481/0,14395,0.63,lbs
1922/L,,0,lbs
1922/L,18770,1,lbs
1922/P,,0,lbs
1922/P,18770,1,lbs
1922/T,,0,lbs
1922/T,18770,1,lbs
1924/0,,0,lbs
1924/0,13560,0.06,lbs
1924/0,18770,0.93,lbs
19364/R,,0,lbs
19364/R,13189,0.47,lbs
19364/R,13189,0.52,lbs
19387/0,,0,lbs
19387/0,12480,0.82,lbs
19387/0,12481,0.17,lbs
1942/0,,0,lbs
1942/0,13560,0.26,lbs
1942/0,18669,0.73,lbs
1945/0,,0,lbs
1945/0,18771,0.4,lbs
1945/0,18771,0.59,lbs
19474/0,,0,lbs
19474/0,12690,0.23,lbs
19474/0,12690,0.28,lbs
19474/0,12690,0.47,lbs
19490/0,,0,lbs
19490/0,13189,0.24,lbs
19490/0,13189,0.26,lbs
19490/0,13189,0.48,lbs
19492/0,,0,lbs
19492/0,13189,0.47,lbs
19492/0,13189,0.52,lbs
1SM0470/30G,,0,lbs
1SM0470/30G,11896,0.17,lbs
1SM0470/30G,11896,0.26,lbs
1SM0470/30G,9863,0.55,lbs
1SM0470/U,,0,lbs
1SM0470/U,11896,0.2,lbs
1SM0470/U,11896,0.21,lbs
1SM0470/U,9863,0.58,lbs
1SM0824-60/0,,0,lbs
1SM0824-60/0,11896,0.9,lbs
1SM0824-60/0,18290,0.09,lbs
1SM0824-65/0,,0,lbs
1SM0824-65/0,11896,0.9,lbs
1SM0824-65/0,18290,0.09,lbs
2008LONG/PUR,,0,lbs
2008LONG/PUR,99999,1,lbs
2027-2.9/0,,0,lbs
2027-2.9/0,18770,0.29,lbs
2027-2.9/0,18770,0.7,lbs
2027-2.9/MVS,,0,lbs
2027-2.9/MVS,18770,0.7,lbs
2027-2.9/MVS,18774,0.29,lbs
2027-2.9/MVS1,,0,lbs
2027-2.9/MVS1,18774,0.29,lbs
2027-2.9/MVS1,18774,0.7,lbs
2040072-20/0,,0,lbs
2040072-20/0,12510,0.96,lbs
2040072-20/0,18599,0.03,lbs
2040072/0,,0,lbs
2040072/0,12510,0.95,lbs
2040072/0,13561,0.04,lbs
2040073/0,,0,lbs
2040073/0,12997,0.12,lbs
2040073/0,18334,0.47,lbs
2040073/0,18406,0.4,lbs
2040074/0,,0,lbs
2040074/0,12997,0.12,lbs
2040074/0,18316,0.4,lbs
2040074/0,18334,0.47,lbs
205FLX2006/9M,,0,lbs
205FLX2006/9M,14855,0.43,lbs
205FLX2006/9M,18696,0.23,lbs
205FLX2006/9M,18696,0.32,lbs
205FLX2006/B,,0,lbs
205FLX2006/B,18696,0.24,lbs
205FLX2006/B,18696,0.28,lbs
205FLX2006/B,18870,0.46,lbs
205FLX2006/M,,0,lbs
205FLX2006/M,14855,0.44,lbs
205FLX2006/M,18696,0.25,lbs
205FLX2006/M,18696,0.29,lbs
2094/C,,0,lbs
2094/C,13560,0.12,lbs
2094/C,18771,0.87,lbs
2094/CC,,0,lbs
2094/CC,14415,0.12,lbs
2094/CC,18771,0.87,lbs
210722/1,,0,lbs
210722/1,18575,1,lbs
2140370/0,,0,lbs
2140370/0,12997,0.12,lbs
2140370/0,18334,0.88,lbs
2140370/BC2,,0,lbs
2140370/BC2,18334,0.88,lbs
2140370/BC2,18635,0.12,lbs
2140370/BX,,0,lbs
2140370/BX,13561,0.12,lbs
2140370/BX,18334,0.88,lbs
2140372/BC,,0,lbs
2140372/BC,12997,0.12,lbs
2140372/BC,18334,0.87,lbs
2140372/BC2,,0,lbs
2140372/BC2,18334,0.87,lbs
2140372/BC2,18635,0.12,lbs
2140372/BIEL,,0,lbs
2140372/BIEL,18334,0.87,lbs
2140372/BIEL,5690,0.12,lbs
2140372/BX,,0,lbs
2140372/BX,13561,0.12,lbs
2140372/BX,18334,0.87,lbs
2140372/PD,,0,lbs
2140372/PD,13561,0.12,lbs
2140372/PD,18275,0.87,lbs
2140373/0,,0,lbs
2140373/0,12997,0.11,lbs
2140373/0,18334,0.88,lbs
2140373/BC2,,0,lbs
2140373/BC2,18334,0.88,lbs
2140373/BC2,18635,0.11,lbs
2140373/BX,,0,lbs
2140373/BX,13561,0.11,lbs
2140373/BX,18334,0.88,lbs
2140390/B,,0,lbs
2140390/B,18334,0.88,lbs
2140390/B,5690,0.11,lbs
2140390/BC,,0,lbs
2140390/BC,12997,0.11,lbs
2140390/BC,18334,0.88,lbs
2140390/BC2,,0,lbs
2140390/BC2,18334,0.88,lbs
2140390/BC2,18635,0.11,lbs
2140390/BUC,,0,lbs
2140390/BUC,12997,0.12,lbs
2140390/BUC,6674,0.87,lbs
2140390/BX,,0,lbs
2140390/BX,13561,0.11,lbs
2140390/BX,18334,0.88,lbs
2140391/BC2,,0,lbs
2140391/BC2,18334,0.88,lbs
2140391/BC2,18635,0.11,lbs
2140391/BX,,0,lbs
2140391/BX,13561,0.11,lbs
2140391/BX,18334,0.88,lbs
2140391/BXL,,0,lbs
2140391/BXL,18334,0.88,lbs
2140391/BXL,5690,0.11,lbs
2140395/BC,,0,lbs
2140395/BC,12997,0.12,lbs
2140395/BC,18334,0.87,lbs
2140395/BC2,,0,lbs
2140395/BC2,18334,0.87,lbs
2140395/BC2,18635,0.12,lbs
2140395/BIEL,,0,lbs
2140395/BIEL,18334,0.87,lbs
2140395/BIEL,5690,0.12,lbs
2140395/BX,,0,lbs
2140395/BX,13561,0.12,lbs
2140395/BX,18334,0.87,lbs
2140395/PD,,0,lbs
2140395/PD,13561,0.12,lbs
2140395/PD,18275,0.87,lbs
2140396/BC,,0,lbs
2140396/BC,12997,0.12,lbs
2140396/BC,18334,0.87,lbs
2140396/BC2,,0,lbs
2140396/BC2,18334,0.87,lbs
2140396/BC2,18635,0.12,lbs
2140396/BX,,0,lbs
2140396/BX,13561,0.12,lbs
2140396/BX,18334,0.87,lbs
2140396/BXL,,0,lbs
2140396/BXL,18334,0.87,lbs
2140396/BXL,5690,0.12,lbs
2140477/0,,0,lbs
2140477/0,12997,0.12,lbs
2140477/0,18334,0.87,lbs
2140477/B,,0,lbs
2140477/B,18635,0.12,lbs
2140477/B,6674,0.87,lbs
2140477/L,,0,lbs
2140477/L,18334,0.87,lbs
2140477/L,18635,0.12,lbs
2216RSNH/0,,0,lbs
2216RSNH/0,14691,0.28,lbs
2216RSNH/0,14691,0.72,lbs
2377192/5V,,0,lbs
2377192/5V,13054,0.24,lbs
2377192/5V,13054,0.48,lbs
2377192/5V,4004,0.17,lbs
2377192/5V,8884,0.08,lbs
2377192/5VF,,0,lbs
2377192/5VF,4004,0.17,lbs
2377192/5VF,6300,0.24,lbs
2377192/5VF,6300,0.48,lbs
2377192/5VF,8884,0.08,lbs
2377193/5V,,0,lbs
2377193/5V,13054,0.24,lbs
2377193/5V,13054,0.48,lbs
2377193/5V,4004,0.17,lbs
2377193/5V,8884,0.08,lbs
2377193/V,,0,lbs
2377193/V,13054,0.24,lbs
2377193/V,13054,0.48,lbs
2377193/V,4004,0.17,lbs
2377193/V,8884,0.08,lbs
28G ELC TEST/1,,0,lbs
28G ELC TEST/1,11104,0.11,lbs
28G ELC TEST/1,12047,0.26,lbs
28G ELC TEST/1,18439,0.62,lbs
2912/0,,0,lbs
2912/0,18669,1,lbs
3 SYSTEM TEMPLATE/0,,0,lbs
3 SYSTEM TEMPLATE/0,11317,0.33,lbs
3 SYSTEM TEMPLATE/0,18306,0.2,lbs
3 SYSTEM TEMPLATE/0,18603,0.25,lbs
3000070135/0,,0,lbs
3000070135/0,13093,0.16,lbs
3000070135/0,13698,0.25,lbs
3000070135/0,13700,0.22,lbs
3000070135/0,13884,0.35,lbs
3000070136/0,,0,lbs
3000070136/0,11420,0.53,lbs
3000070136/0,13853,0.39,lbs
3000070136/0,14241,0.07,lbs
3000070137/0,,0,lbs
3000070137/0,12828,0.58,lbs
3000070137/0,13809,0.34,lbs
3000070137/0,9704,0.07,lbs
3000070140/1,,0,lbs
3000070140/1,13963,0.25,lbs
3000070140/1,14177,0.26,lbs
3000070140/1,14177,0.48,lbs
3000070143/0,,0,lbs
3000070143/0,13700,0.65,lbs
3000070143/0,13749,0.34,lbs
3000070144/0,,0,lbs
3000070144/0,11679,0.17,lbs
3000070144/0,14369,0.82,lbs
3000070145/1,,0,lbs
3000070145/1,13637,0.21,lbs
3000070145/1,13646,0.7,lbs
3000070145/1,9978,0.08,lbs
3000070147/1,,0,lbs
3000070147/1,14059,0.17,lbs
3000070147/1,9412,0.82,lbs
3000070153/0,,0,lbs
3000070153/0,13728,0.31,lbs
3000070153/0,13728,0.68,lbs
3000070153/1,,0,lbs
3000070153/1,14196,0.31,lbs
3000070153/1,14196,0.68,lbs
3000070155/0,,0,lbs
3000070155/0,14295,0.31,lbs
3000070155/0,14295,0.68,lbs
3000070156/1,,0,lbs
3000070156/1,14177,0.96,lbs
3000070156/1,14241,0.03,lbs
3000070157/0,,0,lbs
3000070157/0,13712,0.5,lbs
3000070157/0,14231,0.24,lbs
3000070157/0,14231,0.25,lbs
3000070163/0,,0,lbs
3000070163/0,14177,0.48,lbs
3000070163/0,14177,0.51,lbs
3000070164/0,,0,lbs
3000070164/0,13897,0.21,lbs
3000070164/0,13909,0.78,lbs
3000070166/0,,0,lbs
3000070166/0,13897,0.34,lbs
3000070166/0,13897,0.66,lbs
3000070171/0,,0,lbs
3000070171/0,14177,0.32,lbs
3000070171/0,14177,0.67,lbs
3000070172/0,,0,lbs
3000070172/0,13883,0.27,lbs
3000070172/0,13883,0.72,lbs
3000070172/1,,0,lbs
3000070172/1,14691,0.27,lbs
3000070172/1,14691,0.72,lbs
3000070172/2,,0,lbs
3000070172/2,14167,0.27,lbs
3000070172/2,14167,0.72,lbs
3000070173/0,,0,lbs
3000070173/0,13882,0.3,lbs
3000070173/0,13882,0.69,lbs
3000070173/1,,0,lbs
3000070173/1,14294,0.28,lbs
3000070173/1,14294,0.71,lbs
3000070174/3,,0,lbs
3000070174/3,14241,0.03,lbs
3000070174/3,14574,0.44,lbs
3000070174/3,14575,0.52,lbs
3000070175/1,,0,lbs
3000070175/1,14241,0.03,lbs
3000070175/1,14294,0.52,lbs
3000070175/1,14295,0.44,lbs
3000070177/2,,0,lbs
3000070177/2,13714,0.54,lbs
3000070177/2,14177,0.42,lbs
3000070177/2,14241,0.03,lbs
3000070177/3,,0,lbs
3000070177/3,13714,0.54,lbs
3000070177/3,14231,0.42,lbs
3000070177/3,14241,0.03,lbs
3000070178/1,,0,lbs
3000070178/1,14177,0.32,lbs
3000070178/1,14177,0.65,lbs
3000070178/1,14241,0.02,lbs
3000070179/1,,0,lbs
3000070179/1,14059,0.03,lbs
3000070179/1,14294,0.44,lbs
3000070179/1,14295,0.52,lbs
3000070180/0,,0,lbs
3000070180/0,13784,1,lbs
3000070181/0,,0,lbs
3000070181/0,10102,0.2,lbs
3000070181/0,13589,0.79,lbs
3000070182/0,,0,lbs
3000070182/0,10102,0.14,lbs
3000070182/0,13774,0.85,lbs
3000070185/0,,0,lbs
3000070185/0,11085,0.13,lbs
3000070185/0,13805,0.86,lbs
3000070186/0,,0,lbs
3000070186/0,13589,0.86,lbs
3000070186/0,9704,0.13,lbs
3000070187/0,,0,lbs
3000070187/0,11679,0.1,lbs
3000070187/0,13866,0.26,lbs
3000070187/0,13867,0.1,lbs
3000070187/0,13880,0.52,lbs
3000070188/0,,0,lbs
3000070188/0,12913,0.2,lbs
3000070188/0,13710,0.79,lbs
3000070190/0,,0,lbs
3000070190/0,13867,0.22,lbs
3000070190/0,13917,0.78,lbs
3000070192/0,,0,lbs
3000070192/0,10102,0.14,lbs
3000070192/0,13805,0.85,lbs
3000070193/0,,0,lbs
3000070193/0,10102,0.13,lbs
3000070193/0,13774,0.86,lbs
3000070195/1,,0,lbs
3000070195/1,13931,0.39,lbs
3000070195/1,13931,0.52,lbs
3000070195/1,14241,0.08,lbs
3000070196/1,,0,lbs
3000070196/1,11019,0.37,lbs
3000070196/1,11020,0.55,lbs
3000070196/1,14059,0.07,lbs
3000070198/0,,0,lbs
3000070198/0,13093,0.17,lbs
3000070198/0,13696,0.49,lbs
3000070198/0,13697,0.32,lbs
3000070199/0,,0,lbs
3000070199/0,13093,0.17,lbs
3000070199/0,13697,0.33,lbs
3000070199/0,13698,0.48,lbs
3000070203/0,,0,lbs
3000070203/0,14161,0.35,lbs
3000070203/0,14203,0.6,lbs
3000070203/0,14241,0.03,lbs
3000070204/0,,0,lbs
3000070204/0,13617,0.6,lbs
3000070204/0,13931,0.33,lbs
3000070204/0,14241,0.06,lbs
3000070205/1,,0,lbs
3000070205/1,11420,0.4,lbs
3000070205/1,13617,0.53,lbs
3000070205/1,14241,0.06,lbs
3000070206/0,,0,lbs
3000070206/0,10102,0.33,lbs
3000070206/0,13764,0.32,lbs
3000070206/0,13764,0.34,lbs
3000070207/1,,0,lbs
3000070207/1,13637,0.52,lbs
3000070207/1,13700,0.39,lbs
3000070207/1,14241,0.08,lbs
3000070208/0,,0,lbs
3000070208/0,13700,0.59,lbs
3000070208/0,9516,0.4,lbs
3000070209/0,,0,lbs
3000070209/0,10703,0.3,lbs
3000070209/0,10703,0.51,lbs
3000070209/0,9704,0.17,lbs
3000070210/0,,0,lbs
3000070210/0,13700,0.59,lbs
3000070210/0,9516,0.4,lbs
3000070211/1,,0,lbs
3000070211/1,11020,0.49,lbs
3000070211/1,12828,0.24,lbs
3000070211/1,13710,0.25,lbs
3000070213/1,,0,lbs
3000070213/1,13700,0.43,lbs
3000070213/1,13729,0.38,lbs
3000070213/1,14675,0.18,lbs
3000070215/1,,0,lbs
3000070215/1,11420,0.66,lbs
3000070215/1,13700,0.09,lbs
3000070215/1,14241,0.09,lbs
3000070215/1,9516,0.14,lbs
3000070216/1,,0,lbs
3000070216/1,10703,0.3,lbs
3000070216/1,11420,0.6,lbs
3000070216/1,14241,0.08,lbs
3000070217/1,,0,lbs
3000070217/1,10703,0.31,lbs
3000070217/1,13637,0.6,lbs
3000070217/1,14241,0.08,lbs
3000070218/1,,0,lbs
3000070218/1,13637,0.32,lbs
3000070218/1,13646,0.6,lbs
3000070218/1,14059,0.06,lbs
3000070220/1,,0,lbs
3000070220/1,11420,0.33,lbs
3000070220/1,12040,0.59,lbs
3000070220/1,14059,0.06,lbs
3000070221/0,,0,lbs
3000070221/0,13710,0.4,lbs
3000070221/0,13784,0.2,lbs
3000070221/0,9262,0.4,lbs
3000070224/1,,0,lbs
3000070224/1,14006,0.35,lbs
3000070224/1,14177,0.58,lbs
3000070224/1,14241,0.05,lbs
3000070228/0,,0,lbs
3000070228/0,11020,0.39,lbs
3000070228/0,13589,0.39,lbs
3000070228/0,13784,0.2,lbs
3000070229/0,,0,lbs
3000070229/0,11085,0.19,lbs
3000070229/0,13930,0.8,lbs
3000070230/1,,0,lbs
3000070230/1,13646,0.56,lbs
3000070230/1,13658,0.37,lbs
3000070230/1,14059,0.06,lbs
3000070231/1,,0,lbs
3000070231/1,11019,0.42,lbs
3000070231/1,11020,0.51,lbs
3000070231/1,14059,0.06,lbs
3000070234/0,,0,lbs
3000070234/0,13932,0.19,lbs
3000070234/0,14340,0.8,lbs
3000070235/0,,0,lbs
3000070235/0,13932,0.19,lbs
3000070235/0,14713,0.8,lbs
3000070235/1,,0,lbs
3000070235/1,13932,0.19,lbs
3000070235/1,14823,0.8,lbs
3000070237/0,,0,lbs
3000070237/0,11085,0.13,lbs
3000070237/0,13805,0.86,lbs
3000070238/0,,0,lbs
3000070238/0,11085,0.15,lbs
3000070238/0,13805,0.84,lbs
3000070239/1,,0,lbs
3000070239/1,13805,0.53,lbs
3000070239/1,13866,0.25,lbs
3000070239/1,14288,0.2,lbs
3000070240/0,,0,lbs
3000070240/0,13805,0.54,lbs
3000070240/0,13866,0.25,lbs
3000070240/0,13867,0.2,lbs
3000070241/0,,0,lbs
3000070241/0,11456,0.07,lbs
3000070241/0,14336,0.92,lbs
3000070244/1,,0,lbs
3000070244/1,13580,0.9,lbs
3000070244/1,14059,0.08,lbs
3000070244/1,9813,0.01,lbs
3000070245/1,,0,lbs
3000070245/1,10673,0.2,lbs
3000070245/1,13578,0.61,lbs
3000070245/1,9978,0.17,lbs
3000070247/0,,0,lbs
3000070247/0,13700,0.76,lbs
3000070247/0,9978,0.23,lbs
3000070249/0,,0,lbs
3000070249/0,13248,0.57,lbs
3000070249/0,14570,0.42,lbs
3000070250/0,,0,lbs
3000070250/0,13578,0.5,lbs
3000070250/0,13585,0.31,lbs
3000070250/0,13749,0.18,lbs
3000070251/0,,0,lbs
3000070251/0,14059,0.16,lbs
3000070251/0,9412,0.84,lbs
3000070253/1,,0,lbs
3000070253/1,14806,0.34,lbs
3000070253/1,9412,0.65,lbs
3000070255/0,,0,lbs
3000070255/0,10710,0.42,lbs
3000070255/0,13248,0.57,lbs
3000070255/1,,0,lbs
3000070255/1,13248,0.57,lbs
3000070255/1,14570,0.42,lbs
3000070264/0,,0,lbs
3000070264/0,10710,0.31,lbs
3000070264/0,13898,0.68,lbs
3000070264/1,,0,lbs
3000070264/1,13898,0.68,lbs
3000070264/1,14570,0.31,lbs
3000070265/1,,0,lbs
3000070265/1,13617,0.61,lbs
3000070265/1,13931,0.28,lbs
3000070265/1,14675,0.1,lbs
3000070266/0,,0,lbs
3000070266/0,10710,0.44,lbs
3000070266/0,13248,0.55,lbs
3000070266/1,,0,lbs
3000070266/1,13248,0.55,lbs
3000070266/1,14570,0.44,lbs
3000070267/0,,0,lbs
3000070267/0,10710,0.44,lbs
3000070267/0,13248,0.55,lbs
3000070267/1,,0,lbs
3000070267/1,13248,0.55,lbs
3000070267/1,14570,0.44,lbs
3000070268/0,,0,lbs
3000070268/0,13248,0.55,lbs
3000070268/0,13798,0.44,lbs
3000070268/1,,0,lbs
3000070268/1,10710,0.44,lbs
3000070268/1,13248,0.55,lbs
3000070268/2,,0,lbs
3000070268/2,13248,0.55,lbs
3000070268/2,14709,0.44,lbs
3000070269/0,,0,lbs
3000070269/0,10710,0.44,lbs
3000070269/0,13248,0.55,lbs
3000070269/1,,0,lbs
3000070269/1,13248,0.55,lbs
3000070269/1,14570,0.44,lbs
3000070270/0,,0,lbs
3000070270/0,10710,0.45,lbs
3000070270/0,13248,0.54,lbs
3000070271/1,,0,lbs
3000070271/1,13617,0.5,lbs
3000070271/1,13957,0.38,lbs
3000070271/1,14675,0.1,lbs
3000070273/1,,0,lbs
3000070273/1,13248,0.51,lbs
3000070273/1,13840,0.3,lbs
3000070273/1,9978,0.18,lbs
3000070274/1,,0,lbs
3000070274/1,13853,0.53,lbs
3000070274/1,14570,0.46,lbs
3000070276/1,,0,lbs
3000070276/1,13578,0.62,lbs
3000070276/1,13749,0.19,lbs
3000070276/1,9978,0.17,lbs
3000070278/1,,0,lbs
3000070278/1,13578,0.57,lbs
3000070278/1,13749,0.18,lbs
3000070278/1,14806,0.24,lbs
3000070279/0,,0,lbs
3000070279/0,10235,0.63,lbs
3000070279/0,13784,0.21,lbs
3000070279/0,9516,0.15,lbs
3000070280/0,,0,lbs
3000070280/0,13637,0.69,lbs
3000070280/0,13784,0.18,lbs
3000070280/0,9516,0.12,lbs
3000070281/1,,0,lbs
3000070281/1,13700,0.28,lbs
3000070281/1,13700,0.55,lbs
3000070281/1,9978,0.16,lbs
3000070287/1,,0,lbs
3000070287/1,14177,0.96,lbs
3000070287/1,14241,0.03,lbs
3000070288/1,,0,lbs
3000070288/1,14177,0.44,lbs
3000070288/1,14177,0.53,lbs
3000070288/1,14241,0.02,lbs
3000070294/0,,0,lbs
3000070294/0,10710,0.44,lbs
3000070294/0,13248,0.55,lbs
3000070294/1,,0,lbs
3000070294/1,13248,0.55,lbs
3000070294/1,14570,0.44,lbs
3000070295/0,,0,lbs
3000070295/0,13637,0.8,lbs
3000070295/0,9704,0.19,lbs
3000070296/1,,0,lbs
3000070296/1,10703,0.01,lbs
3000070296/1,10703,0.12,lbs
3000070296/1,10703,0.13,lbs
3000070296/1,10703,0.25,lbs
3000070296/1,14374,0.4,lbs
3000070296/1,9978,0.07,lbs
3000070296/2,,0,lbs
3000070296/2,10703,0.01,lbs
3000070296/2,10703,0.12,lbs
3000070296/2,10703,0.13,lbs
3000070296/2,10703,0.25,lbs
3000070296/2,14704,0.4,lbs
3000070296/2,9978,0.07,lbs
3000070297/0,,0,lbs
3000070297/0,13809,0.54,lbs
3000070297/0,14006,0.4,lbs
3000070297/0,14241,0.05,lbs
3000070298/1,,0,lbs
3000070298/1,11679,0.46,lbs
3000070298/1,13845,0.37,lbs
3000070298/1,14675,0.15,lbs
3000070303/0,,0,lbs
3000070303/0,13714,1,lbs
3000096820/0,,0,lbs
3000096820/0,14682,1,lbs
3000113081 R/01,,0,lbs
3000113081 R/01,13992,0.49,lbs
3000113081 R/01,14098,0.5,lbs
3000113081/R26,,0,lbs
3000113081/R26,13992,0.47,lbs
3000113081/R26,14328,0.52,lbs
3000113081/R26N,,0,lbs
3000113081/R26N,13992,0.49,lbs
3000113081/R26N,14377,0.5,lbs
3000113081/R26NV,,0,lbs
3000113081/R26NV,14329,0.47,lbs
3000113081/R26NV,14377,0.52,lbs
3000113081/R26V,,0,lbs
3000113081/R26V,14328,0.52,lbs
3000113081/R26V,14329,0.47,lbs
3000123129/1,,0,lbs
3000123129/1,14231,0.96,lbs
3000123129/1,14241,0.03,lbs
3000123179/0,,0,lbs
3000123179/0,10659,0.79,lbs
3000123179/0,11085,0.2,lbs
3000123231/0,,0,lbs
3000123231/0,11679,0.76,lbs
3000123231/0,9978,0.23,lbs
3000129718/0,,0,lbs
3000129718/0,11020,0.4,lbs
3000129718/0,11085,0.21,lbs
3000129718/0,13594,0.38,lbs
3000130124/0,,0,lbs
3000130124/0,12913,0.23,lbs
3000130124/0,13589,0.38,lbs
3000130124/0,13594,0.37,lbs
3000131162/0,,0,lbs
3000131162/0,12578,0.11,lbs
3000131162/0,14515,0.57,lbs
3000131162/0,14523,0.3,lbs
3000131194/0,,0,lbs
3000131194/0,12578,0.11,lbs
3000131194/0,14641,0.3,lbs
3000131194/0,14642,0.57,lbs
3000131195/0,,0,lbs
3000131195/0,12578,0.11,lbs
3000131195/0,14617,0.29,lbs
3000131195/0,14623,0.59,lbs
3000131197/0,,0,lbs
3000131197/0,12578,0.11,lbs
3000131197/0,14610,0.29,lbs
3000131197/0,14625,0.59,lbs
3000131454/1,,0,lbs
3000131454/1,10703,0.1,lbs
3000131454/1,10703,0.15,lbs
3000131454/1,10703,0.26,lbs
3000131454/1,13841,0.03,lbs
3000131454/1,13841,0.24,lbs
3000131454/1,14694,0.19,lbs
3000136085/0,,0,lbs
3000136085/0,14739,0.49,lbs
3000136085/0,14739,0.5,lbs
3000137162/0,,0,lbs
3000137162/0,14570,0.43,lbs
3000137162/0,14719,0.56,lbs
3000137162/SL,,0,lbs
3000137162/SL,14570,0.43,lbs
3000137162/SL,14719,0.56,lbs
3000137163/0,,0,lbs
3000137163/0,14709,0.44,lbs
3000137163/0,14719,0.55,lbs
3000137164/0,,0,lbs
3000137164/0,14570,0.43,lbs
3000137164/0,14719,0.56,lbs
3000137165/0,,0,lbs
3000137165/0,14570,0.43,lbs
3000137165/0,14719,0.56,lbs
3000137209/0,,0,lbs
3000137209/0,14570,0.43,lbs
3000137209/0,14719,0.56,lbs
3000137210/0,,0,lbs
3000137210/0,13840,0.32,lbs
3000137210/0,14719,0.5,lbs
3000137210/0,9978,0.17,lbs
3000137243/0,,0,lbs
3000137243/0,14570,0.43,lbs
3000137243/0,14719,0.56,lbs
3000137253/0,,0,lbs
3000137253/0,14570,0.45,lbs
3000137253/0,14719,0.54,lbs
3000137291/0,,0,lbs
3000137291/0,14570,0.44,lbs
3000137291/0,14719,0.55,lbs
3000242185/0,,0,lbs
3000242185/0,13589,0.77,lbs
3000242185/0,14745,0.22,lbs
3000243079/0,,0,lbs
3000243079/0,13932,0.19,lbs
3000243079/0,14771,0.8,lbs
3000243174/0,,0,lbs
3000243174/0,13932,0.17,lbs
3000243174/0,14772,0.82,lbs
3000244776/0,,0,lbs
3000244776/0,12040,0.61,lbs
3000244776/0,14059,0.06,lbs
3000244776/0,14788,0.31,lbs
3000245469/0,,0,lbs
3000245469/0,14570,0.44,lbs
3000245469/0,14776,0.55,lbs
3000245472/0,,0,lbs
3000245472/0,14709,0.42,lbs
3000245472/0,14838,0.57,lbs
3000249049/0,,0,lbs
3000249049/0,14719,0.55,lbs
3000249049/0,14861,0.44,lbs
3000250846/0,,0,lbs
3000250846/0,14329,0.39,lbs
3000250846/0,14764,0.6,lbs
3009OW/0,,0,lbs
3009OW/0,18019,1,lbs
310021TUR/0000,,0,lbs
310021TUR/0000,99999,1,lbs
3177FLAMEFENCE/0,,0,lbs
3177FLAMEFENCE/0,18146,0.18,lbs
3177FLAMEFENCE/0,18616,0.18,lbs
3177FLAMEFENCE/0,18658,0.63,lbs
37386N1-2/B015,,0,lbs
37386N1-2/B015,11093,0.38,lbs
37386N1-2/B015,12285,0.24,lbs
37386N1-2/B015,12286,0.36,lbs
3922/0,,0,lbs
3922/0,18770,1,lbs
3BB760-DB/0,,0,lbs
3BB760-DB/0,19027,0.97,lbs
3BB760-DB/0,19029,0.03,lbs
3BB760-SM/0,,0,lbs
3BB760-SM/0,19027,0.96,lbs
3BB760-SM/0,19028,0.03,lbs
3BLA848/0,,0,lbs
3BLA848/0,19027,0.2,lbs
3BLA848/0,19027,0.52,lbs
3BLA848/0,3315,0.06,lbs
4000104859/0,,0,lbs
4000104859/0,14682,0.54,lbs
4000104859/0,14739,0.45,lbs
4000110588/0,,0,lbs
4000110588/0,14329,0.17,lbs
4000110588/0,14682,0.23,lbs
4000110588/0,14764,0.29,lbs
4000138882/0,,0,lbs
4000138882/0,14682,1,lbs
4000169787/20,,0,lbs
4000169787/20,14329,0.22,lbs
4000169787/20,14682,0.27,lbs
4000169787/20,14739,0.5,lbs
4000169787/22,,0,lbs
4000169787/22,14329,0.22,lbs
4000169787/22,14682,0.27,lbs
4000169787/22,14739,0.5,lbs
4000169788/0,,0,lbs
4000169788/0,14329,0.22,lbs
4000169788/0,14682,0.27,lbs
